uuid,Name,Address,Sanction Type,Nationality,Effect Date | Lapse Date,Grounds,Entity Type
47ccff9c-f67c-4583-b8e9-580c16ebf93b,"BEIJING BAICHUANG ENVIRONMENTAL PROTECTIONCO., LTD. (FORMERLY CECEP LIUHE TALROAD ENVIRONMENTAL TECHNOLOGY CO., LTD. and CECEP NEW HOPE & TALROAD (BEIJING) ENVIRONMENTAL TECHNOLOGY CO., LTD.)","FLOOR 6, BLOCK A, JIENENG BUILDING, 42 XIZHIMEN NORTH ST., HAIDIAN DISTRICT, 
100082,  BEIJING, People's Republic of China",Debarred,People's Republic of China,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
86c51fd6-e8e7-4597-8c79-2124f74138bd,Beijing Zhuyuan Technology Co. Ltd.,"Room 1208, Block 2, 11/F, Tower 13
No. 9 Yard, Huilongguan West Street
Changping District, Beijing
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,24/Jun/2019 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2A (ii) and (vii).,Organization
8e5b0cd2-5713-4ae0-8091-afc9675980d0,BELGRÁVIA SERVIÇOS E PARTICIPAÇÕES S.A. (Reg. No: CNPJ: 71.884.431/0001-06 (Ministério da Fazenda)),"AV. CIDADE 
LIMA Nº 86, 
SALA 302, PARTE,  RIO DE JANEIRO, 20.220-710 
Brazil",Debarred,Non ADB Member Country,4/Mar/2019 | 1/Aug/2024,Cross-Debarment: WB and IDB,Organization
6094075d-add9-4236-bd2f-de842fac5867,"Benson, George C.","16520 South Tamiami Trail, Suite 18
Fort Myers, FL 33908
United States of America",Debarred,United States,24/Oct/2016 | 19/Sep/2027,Cross-Debarment: IDB,Person
68849004-dbc4-4ce4-9066-6c28e16a606d,"BERKMAN INTERNATIONAL, INC.","3RD FLOOR, VAG 
BUILDING, 
ORTIGAS AVE., 
GREENHILLS,  SAN JUAN CITY 
Philippines",Debarred,Philippines,17/Aug/2017 | Until Further Notice,Cross-Debarment: WB,Organization
79cd9adc-bd61-4d6c-9aad-9565e0bad7a2,BEST SCAN SOLUTIONS LIMITED,"10 OBANLE ARO 
AVENUE, OFF 
COKER ROAD, 
ILUPEJU,  LAGOS 
Nigeria",Debarred,Non ADB Member Country,23/Feb/2017 | Until Further Notice,Cross-Debarment: WB,Organization
08c3c9f9-182d-477c-93a7-c0a53c33c023,Beta Trading Company,"P.O. Box 16416 – 00100 Nairobi, KENYA",Debarred,Kenya-Non ADB Member Country,25/Feb/2022 | Until Further Notice,Cross-Debarment: AfDB; Affiliate of a cross debarred entity,Organization
4179c4bd-13f2-4bf2-948b-ac5903b21f67,BETS Consulting Services Limited,"R-135, H-10, Gulshan-1, Dhaka-1212, Bangladesh",Debarred,Bangladesh,7/Nov/2023 | 30/Aug/2025,Cross-Debarment: WB,Organization
01ddcaf6-9baa-4aa8-a0e5-eccf17319115,BEULAH UNIVERSAL LINK RESOURCES LIMITED,NIGERIA,Debarred,Non ADB Member Country,5/Apr/2020 | Until Further Notice,Cross-Debarment: AfDB,Organization
2d6dda11-8b9f-482c-bf41-d5d32e2e3e5f,BEZA CONSULTING ENGINEERS PLC,"3rd Floor, Nifas Silk Lafto Sub-City, Woreda 05, House No, 458 
P.O. Box 41292, Addis Ababa, Ethiopia",Debarred,Ethiopia-Non ADB Member Country,5/Sep/2023 | 20/Nov/2024,Cross-Debarment: AfDB,Organization
812bff16-6698-4eba-897f-eac1d5d193f4,BFG Consulting Limited,"Vistra Corporate Services Centre, Wickhams Cay II, Road Town, Tortola, VG1110,
BRITISH VIRGIN ISLANDS",Debarred,British Virgin Islands-Non ADB Member Country,4/Nov/2021 | 26/Oct/2030,Cross-Debarment: IDB,Organization
4cbf4aa4-f820-41df-9eb1-eefa5e796f87,"Bhandari, Dharma Raj","Office Addresses:	
Anamnagar, Kathmandu, NEPAL
Sinamangal, Kathmandu, NEPAL
House No. 15/105, Thamel, Kathmandu, NEPAL

Residential Address:	
Petaku VDC-9, Sindhupalchowk, NEPAL",Debarred,Nepal,13/Dec/2011 | Until Further Notice,Violated ADB's Procurement Guidelines 1.14(a)(ii) and (vi); ADB's Integrity Principles and Guidelines 2.A(ii)and (vi).,Person
3d5855db-8899-4a1f-b0e8-41be31277ce8,"Bhandari, Dharma Raj","Office Addresses:	
Anamnagar, Kathmandu, NEPAL
Sinamangal, Kathmandu, NEPAL
House No. 15/105, Thamel, Kathmandu, NEPAL

Residential Address:	
Petaku VDC-9, Sindhupalchowk, NEPAL",Debarred,Nepal,19/Feb/2016 | Until Further Notice,Sanction violation.,Person
faea9cce-7449-43d3-98d7-c407852ee88d,Bienes Raíces y Construcciones Nostrot S.A.,"Calle 50 con calle Elvira Méndez, Edificio Financial Center (Towerbank), Piso 29, 
Panama City, Panama",Debarred,Panama - Non ADB Member Country,18/Apr/2022 | 24/Mar/2031,Cross-Debarment: IDB,Organization
f18a388a-f109-4b8b-ab0b-cd1ca4b25fa0,BITTOHIN CHASI SOMAJ KALLYAN SANGSTHA (BCSKS),"LAST KNOWN 
ADDRESS: 

RAHMAN COLONY
C/O ANISUR RAHMAN 
2ND FLOOR, THANAPARA 
POST OFFICE ISHURDI  
DISTRICT PABNA 
Bangladesh",Debarred,Bangladesh,18/Sep/2013 | Until Further Notice,Cross-Debarment: WB,Person
c285e0b1-20d2-49b3-98a7-3ab18c8b1bf9,BMR CONSULTORIA Y CONSTRUCCIÓN S.A.C.,"CALLE BILBAO 
MZ. U LOTE 19, 
A.H., VILLA 
ESPANA, 
CHIMBOTE, ANCASH 
Peru",Debarred,Non ADB Member Country,29/Feb/2016 | Until Further Notice,Cross-Debarment: WB,Organization
f5366482-7049-49da-9698-090ff2e10721,BMS CONSULTING LLC,"32, PECHENIZ’KA STR., KYIV, 04107 Ukraine",Debarred,Non ADB Member Country,28/Jul/2016 | Until Further Notice,Cross-Debarment: WB,Organization
0fc627a4-be57-44a7-ad07-bfc9d4b83183,BOFRA S.A.R.L.,"101 RUE 
GÉNÉRAL TESTARD,  BRAZZAVILLE 
Republic of Congo",Debarred,Non ADB Member Country,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
95d79005-ed48-40e5-967b-44fdfb5abe54,Branch of Canada Construction Cooperation Limited,"Phum 6, Tuol Svay, Prey Muoy, Chamkar Mon, Phnom Penh, 12308, CAMBODIA
Phum Sansam Kosal 1, Boeng Tumpun, Mean Chey, Phnom Penh, 12351, CAMBODIA",Debarred,Cambodia,9/Feb/2022 | Indefinitely,Violated ADB's Integrity Principles and Guidelines 2A (ii) and (vii).,Organization
161340ae-3941-4cd5-9345-b2ac01f282dd,Branch of Royal Road Limited,"Phum 6, Tuol Svay Prey Muoy, Chamkar Mon, Phnom Penh, 12308 Cambodia",Debarred,Cambodia,9/Feb/2022 | Indefinitely,Affiliate of a debarred entity,Organization
824cee16-3360-4111-b192-49d0de26d5e7,BRC Constructions,"B R C Constructions
107, Manikanth Complex
Besides Swamy Talkies
Sanathnagar, Hyderabad
INDIA
or
Plot No. 268
Officer’s Colony
Malakpet, Hyderabad 036
INDIA (Undelivered)",Debarred,India,23/Jun/2004 | Until Further Notice,"Debarred, not contactable.",Organization
87475370-770d-4587-87fb-bc1477f7a6c9,BROADWAY ENGINEERING SERVICES LIMITED,"PLOT 636, 
NBEEBA, MASAKA 
ROAD, P.O. BOX 
22057,  KAMPALA 
Uganda",Debarred,Non ADB Member Country,18/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
96cd5957-c25f-4685-9515-b65c32c1968e,"BUBUTEISHVILI, SHALVA","LVAZHA  
PSHAVELA 45,  TBILISI, Georgia",Debarred,Georgia,5/Jun/2018 | Until Further Notice,Cross-Debarment: WB,Organization
bd45d91e-ae10-4cc4-9e2a-c332e1d90000,"BURHANI ENGINEERS LTD, RWANDA (BRANCH)","KACYIRU, GASABO, KIGALI, RWANDA",Debarred,Rwanda-Non ADB Member Country,8/Mar/2023 | 6/Mar/2025,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
9974799c-f0c8-4f9d-8e51-ab639ac9ec45,"BURHANI ENGINEERS LTD, UGANDA (BRANCH)","43 LUTHULI AVENUE, KAMPALA, UGANDA",Debarred,Uganda-Non ADB Member Country,8/Mar/2023 | 6/Mar/2025,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
cf13abca-f920-4e96-a3ef-41ae1b85823e,BURHANI ENGINEERS LTD.,"P.O. BOX 21111-00505 CHANIA AVENUE, KILLIMANI, NAIROBI, KENYA",Debarred,Kenya-Non ADB Member Country,8/Mar/2023 | 6/Mar/2025,Cross-Debarment: WB,Organization
e3a8918c-8083-4f11-9e3f-6b7a2dc5e307,BURHANI POWER ENGINEERS LTD (SUBSIDIARY),"P.O. BOX 9264, DAR-ES-SALAAM, TANZANIA",Debarred,Tanzania-Non ADB Member Country,8/Mar/2023 | 6/Mar/2025,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
00e47e0c-90e2-4f77-88bc-021d73a616a2,CAA COMMUNICATIONS AND ACCESSORIES AG,"DREIKOENIGSTRAS
SE 31, P.O. 
BOX 1639,  ZURICH 
Switzerland",Debarred,Switzerland,2/Feb/2015 | Until Further Notice,Cross-Debarment: WB,Organization
5ad63490-8439-4b5c-a180-6ef4c1b7906c,"CABINET DE RECHERCHE, DE FORMATION ET D'EXPERTISE EN SANTÉ (CREFES)","167, AVENUE 
NGUNGU, 
COMMUNE DE 
KINSHASA,  KINSHASA 
Congo, Democratic Republic of",Debarred,Non ADB Member Country,18/Sep/2013 | Until Further Notice,Cross-Debarment: WB,Person
ff174fab-4c4b-4410-b10a-8650e106a472,"Cabrera, Carlos Estuardo","3ª Avenida “A” 3-15, Zona 1 Guatemala City, Guatemala",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2033,Cross-Debarment: IDB,Person
58596792-156c-44e4-a324-3f13c743e17a,CAMELAZ,Bolivia,Debarred,Non ADB Member Country,9/Aug/2017 | Until Further Notice,Cross-Debarment: IDB,Organization
a2e7ca56-5b1a-4ec8-a773-2e7a57b69233,"CAMPÊLO, MARCELO","AVENIDA 
GUAJAJARAS, 
NO. 25 – JD. 
SÃO CRISTOVÃO,  SÃO LUIS – MARANHÃO 
Brazil",Debarred,Non ADB Member Country,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
3f739e2d-d288-47c8-a61e-1e7cfa585d35,"Cao, Xuan Tung","L Block, Hoang Van Thu, Sub-quarter (civil group) 56, Hoang Van Thu Ward, Hoang Mai District, Hanoi City Vietnam",Debarred,Socialist Republic of Viet Nam,13/Jan/2023 | 26/Oct/2027,Cross-Debarment: WB,Person
c42ce1b7-bb93-4197-a2f3-d5ce8f5fd9de,"Carrizo, Isabel Patricia","Nieva de Castilla 214, Andalgalá, Provincia de Catamarca C.P. 4740, Argentina",Debarred,Argentina - Non ADB Member Country,12/Jan/2023 | 17/Nov/2029,Cross-Debarment: IDB,Organization
8b2e66ed-8f91-4a7d-86ad-8ded5098ec1d,"Casmadi, Deni","PPA Consultants
Jl. Tebet Timur Raya 56-57
Jakarta Selatan 12820
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iv)
Integrity Principles and Guidelines 2.A(ii), 2.A(iv), 2.A(vii),2.A(viii)",Organization
91cee5e6-e215-48aa-8065-c8e6e4bc811c,CASS CONSTRUCTORES S.A.S. (FORMERLY KNOWN AS CASS CONSTRUCTORES & CIA S.A.S.),"Carrera 7a km. 16, Vereda Fusca, Lote Shosua Chía Cundinamarca Republic of Colombia",Debarred,Non ADB Member Country,15/Sep/2020 | Until Further Notice,Cross-Debarment: WB,Organization
1744905f-0225-476b-b507-e9ca79cb541c,"CECEP JUNCHENG (SHANGHAI) ENVIRONMENTAL TECHNOLOGY CO., LTD.","NO. 599 LIUYUAN ROAD, PUTUO DISTRICT, SHANGHAI, SECOND FLOOR OF BUILDING 8 C, SHANGHAI, CHINA",Debarred,People's Republic of China,4/Aug/2021 | Until Further Notice,Cross-Debarment: WB,Organization
0bb11542-e296-4232-8826-413e4163b14b,"CECEP LIUHE TALROAD (SHANDONG) CATALYST CO., LTD.","NO. 297, LONGTENG ROAD, XIAOYING STREET OFFICE, BINZHOU HIGH-TECH ZONE, SHANDONG, CHINA",Debarred,People's Republic of China,4/Aug/2021 | Until Further Notice,Cross-Debarment: WB,Organization
66d02ac6-a2a0-490b-a787-76f1bae2f9b5,"CECEP SHENGMING (HARBIN) SMART CITY CONSTRUCTION CO., LTD.","ROOM 301, NO.7 HONGJUN STREET, NANGANG DISTRICT,, HARBIN CITY, HEILONGJIANG PROVINCE, CHINA",Debarred,People's Republic of China,4/Aug/2021 | Until Further Notice,Cross-Debarment: WB,Organization
f3a58dc0-d92a-48cc-bf81-d3042ed900e6,Cellucian Limited,"Sta. Lucia
West Indies",Debarred,Non ADB Member Country,24/Oct/2016 | 19/Sep/2027,Cross-Debarment: IDB,Organization
bb7e719f-2e36-42d2-b3ea-d6095e3a818d,CENNET INŞAAT ITH. IHR. TUR. GIDA SAN. VE TIC. LTD. ŞTI,"KASIMOĞLU 
IŞHANI KAT:4 
NO:7, 
HOPA/ARTVIN, HOPA
Turkey",Debarred,Turkey,4/Apr/2013 | Until Further Notice,Cross-Debarment: WB,Person
739c891e-96bf-40da-93b1-cbc0b69794aa,"CENTER FOR ENVIRONMENTAL STUDIES AND MANAGEMENT, INC.","SUITE 210, 
QUADSTAR BLDG. 
NO. 80 ORTIGAS 
AVENUE, 
GREENHILLS, 
SAN JUAN CITY, 
1502,  METRO MANILA 
Philippines",Debarred,Philippines,17/Aug/2017 | Until Further Notice,Cross-Debarment: WB,Organization
d74372cc-df59-4e6d-81be-5e162e7f5fbd,CENTRAL DE NEGOCIOS DIVERSOS (CENEDI),"BOULEVARD SAN 
CRISTOBAL 
12-13, ZONA 8 
MIXCO, GUATEMALA CITY
Guatemala",Debarred,Non ADB Member Country,1/Feb/2013 | Until Further Notice,Cross-Debarment: WB,Organization
89eecd23-0772-4a37-894c-534b782d214e,CENTRO PRODUCTIVO DE DISEÑO S.A.,"MEXICO 337, CP 
1097, CABA,  BUENOS AIRES 
Argentina",Debarred,Non ADB Member Country,7/Nov/2016 | Until Further Notice,Cross-Debarment: WB,Organization
43a6df7a-fe40-419e-a523-15fabf08c454,Cesa de Guatemala S.A.,"18 Calle Blvd Los Próceres 24-69, Zona 10. Edificio Empresarial Zona Pradera, Torre IV, Nivel 11, Oficina 1107 Guatemala City, Guatemala",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2030,Cross-Debarment: IDB,Person
71e86f28-99ac-4ef6-96ac-6e17523a4aa8,Cesa de Honduras S.A.,"Centro Morazán, Boulevard Morazán Torre 1, Piso 12, Oficina 11211. Frente al Mall El Dorado Tegucigalpa, Honduras",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2026,Cross-Debarment: IDB,Organization
92312669-51f8-4510-9215-f6c125c72dc4,Cesa de Nicarágua S.A.,"Colonia Los Robles, V Etapa No. 26, Plaza El Sol 2c al sur 1c al este Managua, Nicaragua",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2026,Cross-Debarment: IDB,Organization
a0db442c-7ed8-4ecc-bfa1-c0842508cc38,Cesa de Panamá S.A.,"Calle 50 y Esquina con Elvira Méndez, Torre Financiera, Piso 35, Panama City, Panama",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2026,Cross-Debarment: IDB,Person
ffd9ddb8-8645-4981-93a1-94eb575eb165,Cesa Tecnología de El Salvador S.A. de C.V,"Bolulevard del Hipódromo, Edificio No. 237, Tercer Nivel Colonia San Benito, San Salvador, El Salvador",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2026,Cross-Debarment: IDB,Person
e113e339-745c-4af8-b9c7-6382ca568656,Cesa Tecnología de Guatemala S.A.,"18 Calle Blvd Los Próceres 24-69, Zona 10. Edificio Empresarial Zona Pradera, Torre IV, Nivel 11, Oficina 1107 Guatemala City, Guatemala",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2030,Cross-Debarment: IDB,Person
1c133b63-eae4-4009-9996-a2bd8aeb16ab,Cesa Tecnología de México S.A.,"Avenida Insurgentes Sur 1605-12, San José Insurgentes, Akil, DF. 03900 Distrito Federal, Mexico",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2026,Cross-Debarment: IDB,Person
54d84ad1-4ef5-4d35-bff3-53270a128d6d,"CHANGHONG CONSTRUCTION GROUP CO., LTD.","FLOOR 15, BUILDING A, TIME SQUARE, 555 DIEZIHU AVENUE, HONGGUTAN, NANCHANG CITY, 330000 China",Debarred,People's Republic of China,6/Jan/2020 | Until Further Notice,Cross-Debarment: WB,Organization
92412391-e33d-4303-a8d2-2f882b5f88af,"Charles, Canes","47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE, PÉTION-VILLE
Haiti",Debarred,Non ADB Member Country,6/Jan/2020 | 11/Nov/2026,Cross-Debarment: IDB,Person
d691b3de-d662-483b-b0e9-d57fab1d05b5,CHASHA LANDS PVT. LTD. (Registration No. U45400DL2011PTC216145,"S-481 GREATER KAILASH-II, NEW DELHI, SOUTH DELHI, 110048
India",Debarred,India,6/Jan/2020 | Until Further Notice,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
4e69842d-445e-42a6-a3b9-2d29bdbd3427,CHAVAN RISHI INTERNATIONAL LTD.,"PLOT NO. B. 38, INSTITUTIONAL AREA, SECTOR-32, GURUGRAM- 122001, HARYANA. INDIA",Debarred,India,23/Jun/2021 | 11/Nov/2024,Cross-Debarment: WB,Organization
76e747aa-2347-464b-8e6d-fca6985b1999,"CHÁVEZ, ERICK RODOLFO GONZÁLEZ","BOULEVARD SAN 
CRISTOBAL 
12-13, ZONA 8 
MIXCO, GUATEMALA CITY
Guatemala",Debarred,Non ADB Member Country,1/Feb/2013 | Until Further Notice,Cross-Debarment: WB,Organization
6343c29c-4f7b-4f37-97ce-639ea43fc10d,"Chenghao Trade Co., Ltd.","Room A1, 7/F, Cheuk Nang Plaza, 250 Hennessy Road, Wan Chai, Hong Kong",Debarred,People's Republic of China,22/Mar/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
d799f6bf-c83c-4acd-b919-165c6f9ca5a7,Chengyang Branch of Weihai Construction Group Co. Ltd. (Reg. No. 91370214MA3TJ0YA01),"No.270 2nd Jinsheng Road, Ji Hongtan Street, Chengyang District, Qingdao, Shandong Province
山东省青岛市城阳区棘洪滩街道锦盛二路270号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
7de492bf-92f0-4e0c-95e2-a647aff266c9,"CHEN, Guohua",,Debarred,People's Republic of China,28/Jun/2012 | Until Further Notice,"Violated ADB's Procurement Guidelines 1.14(a)(ii) and(vii)
Integrity Principles and Guidelines 2.A(ii) and (vii)",Person
31c52299-c34e-4b1f-aaa7-536e30aead6b,"Chen, Leping","Jiangxi Qingping Landscaping Architecture Co. Ltd.
61 Jinchuan Road Central, Xingan County
Ji'an City, Jiangxi 33130
PEOPLE'S REPUBLIC OF CHINA",Debarred,People's Republic of China,29/Nov/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
51b197a1-c936-4ff5-a88e-e0099011e948,"Chestnut Street Group, LLC","10454 Windermere Chase Blvd. Gotha, Florida, 34734 USA",Debarred,United States,4/May/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
be4496e5-f795-41d6-841d-ac29579892de,"Chestnut Street Holding and Management Group, LLC","10454 Windermere Chase Blvd. Gotha, Florida, 34734 USA",Debarred,United States,4/May/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
c818184a-1cbd-413b-9d3e-406a8f54a0b2,CHEZ AVIV NIGERIA LIMITED,"PLOT 23/25 UNIJE STREET, INDEPENDENCE LAYOUT, ENUGU, ENUGU STATE, NIGERIA",Debarred,Nigeria-Non ADB Member Country,6/Oct/2022 | 3/Oct/2031,Cross-Debarment: WB,Organization
ee60aa31-d534-4e52-bde9-95325b9a9695,CHINA BOZIT HOLDINGS DEVELOPMENT LIMITED,"Room 1501, Grand Millennium Plaza, Lower Block, 181 Queen’s Road Central, Hong Kong",Debarred,"Hong Kong, China",27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
c18f7056-3201-4e16-9571-bef62fb2503a,China CAMC Engineering Co. Ltd. (CAMCE),"CEC Plaza No. 3, Danling Street, Haidan District, Beijing, PEOPLE’S REPUBLIC OF CHINA",Accepted Proposed Sanction,People's Republic of China,26/Oct/2021 | 26/Oct/2026,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
cb5bb229-4957-43a6-a244-c4d5c4875e5c,China National Heavy Machinery Corporation (CHMC),"No. Jia 23, Fuxing Road, Gongzhufen Beijing 100036, China
北京市海淀区复兴路甲23号",Accepted Proposed Sanction,People's Republic of China,26/May/2022 | 26/May/2025,Sanction violation.,Organization
cd6aa9c8-5cba-4b14-be77-587d50dfb8ef,China Zhonghao Nigeria Limited,Nigeria,Debarred,Non ADB Member Country,5/May/2020 | Until Further Notice,Cross-Debarment: AfDB,Organization
034cfd22-9def-44a8-89e8-daa010e5908e,CHUY FRP COMPOSITE LLC,"KOJOMBERDIEVA, 
4 STREET,  KARA-BALTA CITY, 724411 
Kyrgyz Republic",Debarred,Kyrgyz Republic,12/Feb/2016 | Until Further Notice,Cross-Debarment: WB,Organization
e0fef1ac-87c7-4de0-9caf-ee55405c433f,"Cifuentes, Fausto Alejandro López",Guatemala,Debarred,Non ADB Member Country,9/Jul/2014 | 23/Jun/2027,Cross-Debarment: IDB,Person
619bbbba-0e91-4b63-9b08-22f738410aeb,"CLOSED JOINT STOCK CO ""SHARORA""","KARIM DEVONA 
STREET 59, 
HISSAR RAYON,  SHARORA DISTRICT 
Tajikistan",Debarred,"Tajikistan, Rep. of",21/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
b116e674-0267-4c76-b9a4-daad96699bb0,CNE ENVIRONMENTAL & WASTE SERVICES LTD.,"NO. 2, PINTO 
AVENUE, GANA 
SAPELE,  DELTA STATE 
Nigeria",Debarred,Nigeria-Non ADB Member Country,4/Mar/2019 | 4/Feb/2024,Cross-Debarment: WB,Organization
bd768a2a-3d87-4f01-8926-729a6844fbbc,CNO S.A. (FORMERLY CONSTRUTORA NORBERTO ODEBRECHT S.A.) (Reg. No: 15.102.288/0001-82),"R. LEMOS 
MONTEIRO, 120, 
9̊ ANDAR, 
BUTANTÃ,  SÃO PAULO, CEP 05501 050 
Brazil",Debarred,Non ADB Member Country,4/Mar/2019 | 1/Aug/2024,Cross-Debarment: WB and IDB,Organization
1695fe46-4d95-4681-8543-7833c41939fd,"Coello, Juan Muñoz",Peru,Debarred,Spain,23/Feb/2016 | 18/Jan/2024,Cross-Debarment: IDB,Person
e62aa8e2-2eff-41fb-9b67-73c37f0bd309,Coesa Engenharia L TDA - Sucursal Panamá - Coesa,"Calle Punta Darién, Esquina con Punta Coronado, Edificio Torre las Américas, Oficina 506, Torre B, Urbanización Punta Pacífica, Panama City, PANAMA",Debarred,Panama - Non ADB Member Country,3/May/2022 | 17/Mar/2025,Cross-Debarment: IDB,Person
ced11c6e-eafa-42aa-8178-c09c5e3ab27c,Coesa Engenharia LTDA.,"Rua Joaquim Floriano, n. 466, Edificio Century Corporate, Sala 402, Parte 2, 04534-002, Sao Paulo, BRAZIL",Debarred,Brazil-Non ADB Member Country,3/May/2022 | 17/Mar/2025,Cross-Debarment: IDB,Person
a775a0e3-4c35-4b57-afed-8d2d4f852f38,Coesa Logística e Comercio Exterior S.A.,"Rua Joaquim Floriano, n. 466, Edificio Century Corporate, Sala 402, Parte 87, 04534-002, Sao Paulo, BRAZIL",Debarred,Brazil-Non ADB Member Country,3/May/2022 | 17/Mar/2025,Cross-Debarment: IDB,Person
6d849306-60f9-4e1d-8e16-9fd081a29523,Colic Construction Development Co. Proprietary Limited (Reg. No. UIN BW00000291010),"Plot 37180，Block8, Gaborone，BOTSWANA",Debarred,Botswana-Non ADB Member Country,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
065caafb-170d-4df8-874e-3f2b7352bc19,"COLQUE, SAMUEL CÁRDENAS","C. REYES ORTIZ 
NRO. 73, EDIF. 
TORRES 
GUNDLACH, PISO 
4, OF. 404, 
ZONA: CENTRAL,  LA PAZ 
BOLIVIA",Debarred,Bolivia-Non ADB Member Country,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Organization
fb4636da-887c-4149-bad6-25032cfa79cf,Comercializadora Intercontinental CEC. S.A.,"3ª Avenida “A” 3-15, Zona 1 Guatemala City, Guatemala",Debarred,Non ADB Member Country,14/Sep/2020 | 27/Jul/2033,Cross-Debarment: IDB,Organization
9b5e6649-9412-4da2-a94b-9dbc248efcaa,COMPEQ – COMÉRCIO PRODUTOS E EQUIPAMENTOS LTDA,"AVENIDA 
GUAJAJARAS, 
NO. 25 – JD. 
SÃO CRISTOVÃO,  SÃO LUIS – MARANHÃO 
Brazil",Debarred,Non ADB Member Country,9/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
c055e9c5-0d67-48b4-9bb9-2f25518120f4,"COMPUAIDS INC.(also doing business as Groupe Systèmes et Solutions D’entreprise, ESS Group, Enterprise Systems and Solutions Group)","900-275 SLATER 
STREET,  OTTAWA, ONTARIO 
Canada",Debarred,Canada,22/Jul/2015 | Until Further Notice,Cross-Debarment: WB,Organization
e70f138d-befd-445f-a864-fc78c60dc0c6,COMSATEL,"C. REYES ORTIZ 
NRO.73 EDIF. 
TORRES 
GUNDLACH, PISO 
4, OF. 404 
ZONA: CENTRAL,  LA PAZ 
BOLIVIA",Debarred,Bolivia-Non ADB Member Country,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Person
a4b34018-9aea-434b-8a8b-4b25e9be7578,CONCESIONARIA MADDENCOLÓN S.A. (Concesionaria Madden-Colon S.A.) (Reg. No: 1059726-1-549472 DV 13 (PANAMANIAN SOLE COMMERCIAL REGISTRY NBR)),"VISTA, KM 33, 
ALTO DIVISA 
COLÓN,  PANAMÁ CITY 
Panama",Debarred,Non ADB Member Country,4/Mar/2019 | 1/Aug/2024,Cross-Debarment: WB and IDB,Organization
011bb8b4-92e7-4a9a-aa48-5338f106292b,Concesionaria Trasvase Olmos S.A.,Peru,Debarred,Non ADB Member Country,24/Sep/2019 | 1/Aug/2024,Cross-Debarment: IDB,Person
478ac014-ac1c-455f-a5f3-666d65b6e5d0,Concrete Branch of Weihai Construction Group Co. Ltd. (Reg. No. 91371000759198622Y),"No.303-1 Torch Road, Weihai
威海市火炬路-303-1号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
f3346955-b062-4561-969f-3f86b6e9d273,CONSIA CONSULTANTS APS,"*363 LADEGAARDSVEJ 8, DK-2770, KASTRUP 
Denmark",Debarred,Denmark,28/Jul/2017 | 29/Mar/2031,Cross-Debarment: WB,Organization
